"_time","artist_name",eventtype,"search_terms","bc_uri","track_name"
"1360368692.839517",,"ua-mobile-iphone",Adele,"/browse/search/Adele",
"1360368692.833585",,"ua-mobile-android",,"/browse/home",
"1360368691.866558",,"ua-mobile-iphone",LMFAO,"/browse/search/LMFAO",
"1360368691.860957",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368691.860047",,"ua-mobile-iphone",,"/auth/5559972146",
"1360368691.839986",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368691.807065",,"ua-mobile-iphone",,"/browse/home",
"1360368691.798999",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368690.847049",,"ua-mobile-android",,"/sync/createplaylist",
"1360368690.843838",,"ua-mobile-android",,"/browse/artist/0022",
"1360368689.847565",,"ua-mobile-android",,"/sync/createplaylist",
"1360368688.886663","Bruno Mars","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000047","It Will Rain"
"1360368688.882060",,"ua-mobile-android",,"/sync/createplaylist",
"1360368688.847628","Bruno Mars","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000047","It Will Rain"
"1360368688.823185","Flo Rida","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000018","Good Feeling"
"1360368688.819612",,"ua-mobile-android",,"/browse/artist/0026",
"1360368688.813262",,"ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000025",
"1360368688.808994",,"ua-mobile-android","J.Cole","/browse/search/J.Cole",
"1360368688.801437",,"ua-mobile-iphone",,"/sync/createplaylist",
"1360368687.900977",,"ua-mobile-ipad",,"/playhistory/uploadhistory",
"1360368686.863610",,"ua-mobile-ipad ua-mobile-iphone",,"/browse/artist/0027",
"1360368685.891784",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368685.889870",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368685.856103","Gavin DeGraw","ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000084","Not Over You"
"1360368685.835999","Gavin DeGraw","ua-mobile-android",,"/sync/addtolibrary/01011207201000005652000000000084","Not Over You"
"1360368685.797615",,"ua-mobile-blackberry",,"/sync/createplaylist",
"1360368684.816791",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368684.256653",,"ua-mobile-iphone",,"/auth/5555832993",
"1360368683.854566",,"ua-mobile-ipad ua-mobile-iphone",,"/ads/showbanner",
"1360368683.808792",,"ua-mobile-iphone",,"/browse/artist/0013",
"1360368683.803829","Toby Keith","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000083","Red Solo Cup"
"1360368682.894079",,"ua-mobile-android",,"/browse/home",
"1360368682.861829",,"ua-mobile-iphone",,"/auth/5555832993",
"1360368682.813620","Toby Keith","ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000083","Red Solo Cup"
"1360368682.795626",,"ua-mobile-iphone",,"/sync/createplaylist",
"1360368681.865824",,"ua-mobile-android",,"/browse/home",
"1360368681.842242","Gavin DeGraw","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000084","Not Over You"
"1360368680.845905",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368679.883326",,"ua-mobile-android",,"/sync/addtolibrary/01011207201000005652000000000025",
"1360368679.861897",LMFAO,"ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000068","Sexy And I Know It"
"1360368679.859491","Bruno Mars","ua-mobile-ipad ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000047","It Will Rain"
"1360368679.823644",,"ua-mobile-android",,"/browse/home",
"1360368678.856056",,"ua-mobile-android",,"/browse/artist/0015",
"1360368678.845638",,"ua-mobile-android",,"/sync/createplaylist",
"1360368678.789701",,"ua-mobile-ipad",,"/ads/showbanner",
"1360368677.867835",,"ua-mobile-iphone",,"/browse/home",
"1360368676.893834",,"ua-mobile-iphone",,"/auth/5552087114",
"1360368676.891708",,"ua-mobile-blackberry",,"/ads/showbanner",
"1360368676.850921",,"ua-mobile-blackberry",,"/auth/5554892806",
"1360368676.841822","Katy Perry","ua-mobile-ipad",,"/browse/tracks/01011207201000005652000000000031","The One That Got Away"
"1360368676.806472",,"ua-mobile-android",,"/sync/createplaylist",
"1360368675.875954",,"ua-mobile-blackberry",,"/playhistory/uploadhistory",
"1360368675.866773",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368675.801765","Gym Class Heroes","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000029","Stereo Hearts"
"1360368674.856491","Bruno Mars","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000047","It Will Rain"
"1360368674.783617","Bruno Mars","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000047","It Will Rain"
"1360368674.750100",,"ua-mobile-iphone","David+Guetta","/browse/search/David+Guetta",
"1360368673.889841",,"ua-mobile-ipad ua-mobile-iphone",,"/auth/5557555207",
"1360368673.878197",,"ua-mobile-iphone",,"/browse/artist/0032",
"1360368673.867816",,"ua-mobile-iphone",,"/browse/artist/001",
"1360368673.861517","David Guetta","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000041","Without You"
"1360368673.811531",,"ua-mobile-blackberry",,"/auth/5553395569",
"1360368673.792363",,"ua-mobile-android",,"/browse/artist/0032",
"1360368672.873858",,"ua-mobile-iphone",,"/browse/artist/0022",
"1360368672.834793","Foster The People","ua-mobile-ipod",,"/browse/tracks/01011207201000005652000000000071","Pumped Up Kicks"
"1360368672.832252",Drake,"ua-mobile-blackberry",,"/browse/tracks/01011207201000005652000000000003",Headlines
"1360368672.821395",,"ua-mobile-ipad",,"/browse/artist/008",
"1360368671.859827",,"ua-mobile-android",LMFAO,"/browse/search/LMFAO",
"1360368670.854357",,"ua-mobile-ipad",,"/auth/5558816449",
"1360368670.845163",,"ua-mobile-android",Drake,"/browse/search/Drake",
"1360368670.812871",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368670.805650",,"ua-mobile-android",,"/auth/5552015132",
"1360368670.782516","Big Sean","ua-mobile-ipod",,"/browse/tracks/01011207201000005652000000000037",Dance
"1360368668.883602",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368668.840725","Maroon 5","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000053","Moves Like Jagger"
"1360368667.879326",,"ua-mobile-android",,"/auth/5554032644",
"1360368667.866185",,"ua-mobile-android",,"/browse/home",
"1360368667.823326",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368666.863573",,"ua-mobile-android",,"/sync/createplaylist",
"1360368666.850982",Adele,"ua-mobile-android",,"/browse/tracks/01011207201000005652000000000013","Someone Like You"
"1360368666.840058",Rihanna,"ua-mobile-ipad ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000021","We Found Love"
"1360368665.829037","Maroon 5","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000053","Moves Like Jagger"
"1360368665.823020",,"ua-mobile-ipad",,"/sync/createplaylist",
"1360368664.865745",,"ua-mobile-android",,"/ads/showbanner",
"1360368664.813215",,"ua-mobile-android","David+Guetta","/browse/search/David+Guetta",
"1360368664.807370",,"ua-mobile-android",,"/ads/showbanner",
"1360368664.793679",,"ua-mobile-iphone",,"/browse/artist/0027",
"1360368664.789968","Bruno Mars","ua-mobile-ipad ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000047","It Will Rain"
"1360368662.866989",,"ua-mobile-blackberry",,"/browse/home",
"1360368662.819897","Gavin DeGraw","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000084","Not Over You"
"1360368662.786712","Big Sean","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000037",Dance
"1360368662.785086",,"ua-mobile-android",,"/ads/showbanner",
"1360368662.300222",,"ua-mobile-iphone","T-Pain","/browse/search/T-Pain",
"1360368661.876464",,"ua-mobile-ipad",,"/playhistory/uploadhistory",
"1360368661.849152",,"ua-mobile-android",,"/auth/5552970411",
"1360368661.837756",,"ua-mobile-blackberry",,"/ads/showbanner",
"1360368661.832444",,"ua-mobile-android",,"/browse/artist/0013",
"1360368661.803845",,"ua-mobile-android",,"/browse/home",
"1360368661.785757",,"ua-mobile-android",,"/browse/artist/0026",
"1360368660.832718",,"ua-mobile-android",,"/auth/5552144871",
"1360368660.819405",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368659.801015",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368659.795694",,"ua-mobile-android",,"/browse/tracks/01011207201000005652000000000025",
"1360368658.845627",,"ua-mobile-iphone",,"/auth/5552005169",
"1360368657.883217",,"ua-mobile-iphone",,"/auth/5559218961",
"1360368657.777393",Adele,"ua-mobile-ipad ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000013","Someone Like You"
"1360368657.777262",,"ua-mobile-android",,"/browse/artist/0015",
"1360368656.860030",,"ua-mobile-blackberry",,"/browse/home",
"1360368656.852903","J.Cole","ua-mobile-blackberry",,"/browse/tracks/01011207201000005652000000000011","Work Out"
"1360368656.842847",,"ua-mobile-iphone",,"/browse/artist/0027",
"1360368656.842514",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368656.818914","Luke Bryan","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000014","I Don't Want This Night To End"
"1360368655.808040",,"ua-mobile-android",,"/auth/5555635542",
"1360368655.775080",,"ua-mobile-ipad","Luke+Bryan","/browse/search/Luke+Bryan",
"1360368654.859826",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368654.828849","Bruno Mars","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000047","It Will Rain"
"1360368654.827268","Kelly Clarkson","ua-mobile-ipad ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000055","Mr. Know It All"
"1360368653.777503",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368653.773942",,"ua-mobile-blackberry",,"/browse/home",
"1360368652.870638",,"ua-mobile-android","Luke+Bryan","/browse/search/Luke+Bryan",
"1360368652.845887","Cobra Starship","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000026","You Make Me Feel"
"1360368652.815734",,"ua-mobile-ipad ua-mobile-iphone",,"/ads/showbanner",
"1360368652.792493",,"ua-mobile-blackberry",,"/browse/artist/0026",
"1360368652.322642",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368651.869256","David Guetta","ua-mobile-blackberry",,"/browse/tracks/01011207201000005652000000000041","Without You"
"1360368651.833074",,"ua-mobile-android",,"/browse/artist/0020",
"1360368651.814535",,"ua-mobile-android",,"/auth/5552073900",
"1360368651.799401",,"ua-mobile-android",,"/browse/home",
"1360368650.852500",,"ua-mobile-iphone","Katy+Perry","/browse/search/Katy+Perry",
"1360368650.839430","J.Cole","ua-mobile-android",,"/sync/addtolibrary/01011207201000005652000000000011","Work Out"
"1360368650.827952",,"ua-mobile-blackberry",,"/browse/home",
"1360368649.871030",,"ua-mobile-android","T-Pain","/browse/search/T-Pain",
"1360368649.855395",,"ua-mobile-iphone",,"/browse/home",
"1360368649.831677",,"ua-mobile-android","Toby+Keith","/browse/search/Toby+Keith",
"1360368649.802370",,"ua-mobile-blackberry",,"/sync/createplaylist",
"1360368649.791384",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368649.787709",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368648.867211","J.Cole","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000011","Work Out"
"1360368648.824036","Jay Z Kanye West","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000007","Ninjas in Paris"
"1360368647.791331",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368646.851818",,"ua-mobile-android",,"/browse/home",
"1360368646.816158",Drake,"ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000003",Headlines
"1360368646.769067","Bruno Mars","ua-mobile-ipad",,"/browse/tracks/01011207201000005652000000000047","It Will Rain"
"1360368644.873667",,"ua-mobile-android",,"/sync/createplaylist",
"1360368644.853171",,"ua-mobile-iphone",,"/sync/createplaylist",
"1360368644.836521",,"ua-mobile-iphone",,"/sync/createplaylist",
"1360368644.828407",,"ua-mobile-android",,"/ads/showbanner",
"1360368644.227805",,"ua-mobile-iphone",,"/browse/artist/001",
"1360368643.875232",,"ua-mobile-ipad",,"/playhistory/uploadhistory",
"1360368643.792712",,"ua-mobile-ipad",,"/browse/tracks/01011207201000005652000000000025",
"1360368643.774803",,"ua-mobile-ipad",,"/playhistory/uploadhistory",
"1360368642.827266","Katy Perry","ua-mobile-android",,"/sync/addtolibrary/01011207201000005652000000000031","The One That Got Away"
"1360368642.786616",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368641.813539","T-Pain","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000023","5 0'Clock"
"1360368641.790827","Kelly Clarkson","ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000055","Mr. Know It All"
"1360368640.870907",,"ua-mobile-android",,"/browse/artist/008",
"1360368640.862106",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368640.828100",,"ua-mobile-iphone",,"/browse/artist/0016",
"1360368639.778645",Rihanna,"ua-mobile-android",,"/browse/tracks/01011207201000005652000000000049","You Da One"
"1360368638.871617","Toby Keith","ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000083","Red Solo Cup"
"1360368638.775747","Cobra Starship","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000026","You Make Me Feel"
"1360368637.869967","Katy Perry","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000031","The One That Got Away"
"1360368637.855993",,"ua-mobile-ipad",,"/ads/showbanner",
"1360368637.803384","Snoop Dogg","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000017","Young Wild & Free"
"1360368637.792654","Snoop Dogg","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000017","Young Wild & Free"
"1360368637.789288",,"ua-mobile-iphone",,"/browse/home",
"1360368637.782380",,"ua-mobile-android",,"/browse/home",
"1360368637.781716",,"ua-mobile-iphone",,"/sync/createplaylist",
"1360368637.776607",,"ua-mobile-iphone",,"/sync/createplaylist",
"1360368636.856666",,"ua-mobile-android",,"/ads/showbanner",
"1360368636.816776",,"ua-mobile-android",,"/ads/showbanner",
"1360368636.775492",,"ua-mobile-android",,"/sync/createplaylist",
"1360368636.768823",,"ua-mobile-android",,"/sync/createplaylist",
"1360368634.870602",,"ua-mobile-android",,"/sync/createplaylist",
"1360368634.821589","Jay Z Kanye West","ua-mobile-ipad ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000007","Ninjas in Paris"
"1360368634.802990",,"ua-mobile-iphone","Big+Sean","/browse/search/Big+Sean",
"1360368632.839157",,"ua-mobile-android","Kelly+Clarkson","/browse/search/Kelly+Clarkson",
"1360368631.863281",,"ua-mobile-blackberry",,"/sync/createplaylist",
"1360368631.856105","Katy Perry","ua-mobile-android",,"/sync/addtolibrary/01011207201000005652000000000031","The One That Got Away"
"1360368631.827297",,"ua-mobile-ipad",,"/sync/createplaylist",
"1360368631.805182",,"ua-mobile-android",,"/ads/showbanner",
"1360368631.797492",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368631.796837",,"ua-mobile-android",,"/browse/artist/0027",
"1360368630.841301",,"ua-mobile-ipad",,"/playhistory/uploadhistory",
"1360368630.793724",Rihanna,"ua-mobile-blackberry",,"/browse/tracks/01011207201000005652000000000049","You Da One"
"1360368629.849202","Katy Perry","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000031","The One That Got Away"
"1360368629.817685",,"ua-mobile-iphone",,"/browse/artist/005",
"1360368628.859045",,"ua-mobile-ipad",,"/ads/showbanner",
"1360368628.816762","Toby Keith","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000083","Red Solo Cup"
"1360368628.816629",,"ua-mobile-android",,"/browse/home",
"1360368628.815261",,"ua-mobile-iphone",,"/auth/5554295458",
"1360368628.811289",,"ua-mobile-blackberry",,"/playhistory/uploadhistory",
"1360368628.809403",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368628.809121",,"ua-mobile-blackberry",,"/sync/createplaylist",
"1360368628.802777",,"ua-mobile-iphone",,"/sync/createplaylist",
"1360368628.762558",,"ua-mobile-android",,"/browse/artist/0012",
"1360368627.837373",Drake,"ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000003",Headlines
"1360368625.832986","Flo Rida","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000018","Good Feeling"
"1360368625.831051",Rihanna,"ua-mobile-blackberry",,"/sync/addtolibrary/01011207201000005652000000000021","We Found Love"
"1360368625.772860",,"ua-mobile-ipad ua-mobile-iphone",,"/ads/showbanner",
"1360368624.860618",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368624.802748",,"ua-mobile-ipad",,"/ads/showbanner",
"1360368624.801174",,"ua-mobile-android",,"/browse/tracks/01011207201000005652000000000025",
"1360368624.194336",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368623.785743",,"ua-mobile-ipad",,"/browse/artist/0013",
"1360368623.770614","Kelly Clarkson","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000055","Mr. Know It All"
"1360368622.840759",,"ua-mobile-ipad",,"/auth/5555059345",
"1360368622.834860",,"ua-mobile-android",,"/browse/home",
"1360368622.805183",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368622.786190",,"ua-mobile-android","Gym+Class+Heroes","/browse/search/Gym+Class+Heroes",
"1360368622.775569",,"ua-mobile-ipad",,"/browse/artist/0044",
"1360368621.841610",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368621.838409",,"ua-mobile-android",,"/ads/showbanner",
"1360368620.848121",,"ua-mobile-blackberry",,"/auth/5557822114",
"1360368620.799605",,"ua-mobile-ipad",,"/ads/showbanner",
"1360368620.776766",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368619.863678","Foster The People","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000071","Pumped Up Kicks"
"1360368619.858919",,"ua-mobile-iphone",,"/sync/createplaylist",
"1360368619.855633",,"ua-mobile-android","Foster+The+People","/browse/search/Foster+The+People",
"1360368619.847450","Gavin DeGraw","ua-mobile-android",,"/sync/addtolibrary/01011207201000005652000000000084","Not Over You"
"1360368619.768095",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368618.845191",,"ua-mobile-android",,"/browse/artist/008",
"1360368617.854281",,"ua-mobile-ipad ua-mobile-iphone","Katy+Perry","/browse/search/Katy+Perry",
"1360368617.803136",,"ua-mobile-iphone",,"/auth/5552243212",
"1360368616.828767",,"ua-mobile-blackberry",,"/browse/artist/005",
"1360368616.805714",Adele,"ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000013","Someone Like You"
"1360368616.783835",,"ua-mobile-blackberry",,"/browse/home",
"1360368615.834461",,"ua-mobile-android",,"/ads/showbanner",
"1360368615.752395",,"ua-mobile-ipad ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000025",
"1360368614.859799",,"ua-mobile-ipad",,"/browse/artist/0012",
"1360368614.819755",,"ua-mobile-ipad",,"/ads/showbanner",
"1360368614.818716","Big Sean","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000037",Dance
"1360368614.788490","Katy Perry","ua-mobile-ipod",,"/browse/tracks/01011207201000005652000000000031","The One That Got Away"
"1360368613.857100",,"ua-mobile-android",,"/browse/artist/0019",
"1360368613.800098",,"ua-mobile-iphone",,"/browse/home",
"1360368613.796956",,"ua-mobile-ipad",,"/browse/home",
"1360368613.765484",,"ua-mobile-android",,"/browse/home",
"1360368613.758600",,"ua-mobile-ipad",,"/browse/home",
"1360368613.757471","Katy Perry","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000031","The One That Got Away"
"1360368612.785633",,"ua-mobile-ipad",,"/browse/home",
"1360368611.811528",LMFAO,"ua-mobile-ipad",,"/browse/tracks/01011207201000005652000000000068","Sexy And I Know It"
"1360368610.854075",,"ua-mobile-ipad ua-mobile-iphone",,"/sync/createplaylist",
"1360368610.851149",,"ua-mobile-blackberry",,"/playhistory/uploadhistory",
"1360368610.820376",,"ua-mobile-android",,"/browse/home",
"1360368610.807168",,"ua-mobile-android",,"/auth/5555896510",
"1360368610.786660",,"ua-mobile-android",,"/auth/5554130240",
"1360368610.773212",,"ua-mobile-android",,"/ads/showbanner",
"1360368610.752835",,"ua-mobile-iphone",,"/auth/5553399856",
"1360368609.816277",,"ua-mobile-blackberry",,"/ads/showbanner",
"1360368609.760145","Kelly Clarkson","ua-mobile-android",,"/sync/addtolibrary/01011207201000005652000000000055","Mr. Know It All"
"1360368608.858979","Maroon 5","ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000053","Moves Like Jagger"
"1360368607.829943","Luke Bryan","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000014","I Don't Want This Night To End"
"1360368607.825931",,"ua-mobile-iphone",,"/playhistory/uploadhistory",
"1360368607.793083",,"ua-mobile-iphone","Cobra+Starship","/browse/search/Cobra+Starship",
"1360368607.751729",,"ua-mobile-ipad",,"/browse/home",
"1360368606.855838",,"ua-mobile-iphone","Katy+Perry","/browse/search/Katy+Perry",
"1360368606.850831",,"ua-mobile-ipad",,"/auth/5555517941",
"1360368606.781711",,"ua-mobile-android",,"/ads/showbanner",
"1360368606.209838",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368605.827333",,"ua-mobile-iphone",,"/auth/5557542589",
"1360368604.854342","Bruno Mars","ua-mobile-android",,"/sync/addtolibrary/01011207201000005652000000000047","It Will Rain"
"1360368604.819334","Cobra Starship","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000026","You Make Me Feel"
"1360368604.811879",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368604.794970",,"ua-mobile-ipad",,"/auth/5556036834",
"1360368604.786744",,"ua-mobile-android",,"/sync/createplaylist",
"1360368604.774047",,"ua-mobile-android","Luke+Bryan","/browse/search/Luke+Bryan",
"1360368603.855435","Big Sean","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000037",Dance
"1360368603.749446",,"ua-mobile-android",Rihanna,"/browse/search/Rihanna",
"1360368602.844077",,"ua-mobile-iphone",,"/ads/showbanner",
"1360368602.830610","Gavin DeGraw","ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000084","Not Over You"
"1360368602.783900",,"ua-mobile-iphone",,"/auth/5557415314",
"1360368601.828972",,"ua-mobile-android",,"/ads/showbanner",
"1360368601.808471",,"ua-mobile-ipad",,"/browse/artist/005",
"1360368601.795987",,"ua-mobile-android",,"/browse/artist/0011",
"1360368601.767004","J.Cole","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000011","Work Out"
"1360368600.752828",,"ua-mobile-iphone",,"/browse/home",
"1360368600.744735",,"ua-mobile-android",,"/browse/artist/0026",
"1360368599.746953","Jay Z Kanye West","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000007","Ninjas in Paris"
"1360368598.824395",,"ua-mobile-blackberry",Adele,"/browse/search/Adele",
"1360368598.816345",,"ua-mobile-ipad",,"/browse/artist/0013",
"1360368598.808793",Drake,"ua-mobile-android",,"/sync/addtolibrary/01011207201000005652000000000003",Headlines
"1360368598.798728",,"ua-mobile-android",,"/browse/artist/0021",
"1360368598.775326",,"ua-mobile-ipad",,"/ads/showbanner",
"1360368598.751703",,"ua-mobile-ipod",,"/ads/showbanner",
"1360368597.821090",,"ua-mobile-android",,"/auth/5557822114",
"1360368597.820982",,"ua-mobile-ipad",,"/browse/artist/0022",
"1360368597.790132",Adele,"ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000013","Someone Like You"
"1360368596.778072",,"ua-mobile-android",,"/browse/home",
"1360368596.760749",,"ua-mobile-android",,"/browse/home",
"1360368595.842634",,"ua-mobile-ipad",,"/sync/createplaylist",
"1360368595.789765","Maroon 5","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000053","Moves Like Jagger"
"1360368594.805819",,"ua-mobile-android",,"/ads/showbanner",
"1360368594.796866",,"ua-mobile-android",,"/browse/home",
"1360368594.762609",,"ua-mobile-ipad ua-mobile-iphone",,"/browse/home",
"1360368594.753101",,"ua-mobile-blackberry","Kanye+West","/browse/search/Kanye+West",
"1360368593.822792",,"ua-mobile-android","Luke+Bryan","/browse/search/Luke+Bryan",
"1360368592.838847",,"ua-mobile-blackberry",,"/playhistory/uploadhistory",
"1360368592.822529",,"ua-mobile-blackberry",Drake,"/browse/search/Drake",
"1360368591.834766",,"ua-mobile-android",,"/ads/showbanner",
"1360368591.832063",,"ua-mobile-iphone",,"/auth/5552977358",
"1360368591.826790",,"ua-mobile-android",,"/browse/artist/007",
"1360368590.846635",,"ua-mobile-android",,"/browse/home",
"1360368590.836446",,"ua-mobile-android","Flo+Rida","/browse/search/Flo+Rida",
"1360368590.791842",Rihanna,"ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000049","You Da One"
"1360368590.781541",,"ua-mobile-iphone",Drake,"/browse/search/Drake",
"1360368589.742103","Flo Rida","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000018","Good Feeling"
"1360368588.766984",,"ua-mobile-android",,"/browse/artist/0020",
"1360368587.837603",,"ua-mobile-android",,"/auth/5558485552",
"1360368587.836130",,"ua-mobile-blackberry",,"/browse/artist/0032",
"1360368587.762371",,"ua-mobile-iphone",,"/browse/artist/001",
"1360368587.236011","Gavin DeGraw","ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000084","Not Over You"
"1360368586.813853",,"ua-mobile-iphone",LMFAO,"/browse/search/LMFAO",
"1360368586.811098",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368586.797113",,"ua-mobile-android",,"/browse/home",
"1360368586.792602",Rihanna,"ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000021","We Found Love"
"1360368586.763858",,"ua-mobile-android",,"/browse/home",
"1360368586.742408",LMFAO,"ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000068","Sexy And I Know It"
"1360368585.844347",,"ua-mobile-android","Maroon+5","/browse/search/Maroon+5",
"1360368584.752966","Flo Rida","ua-mobile-ipad ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000018","Good Feeling"
"1360368583.840164",,"ua-mobile-ipad",,"/playhistory/uploadhistory",
"1360368583.823824",,"ua-mobile-blackberry",,"/sync/createplaylist",
"1360368583.811019",,"ua-mobile-android",,"/ads/showbanner",
"1360368583.778241",,"ua-mobile-iphone",,"/browse/home",
"1360368583.773209","Foster The People","ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000071","Pumped Up Kicks"
"1360368581.840171",,"ua-mobile-android",,"/playhistory/uploadhistory",
"1360368581.811607",,"ua-mobile-ipad",LMFAO,"/browse/search/LMFAO",
"1360368581.806770",,"ua-mobile-blackberry","T-Pain","/browse/search/T-Pain",
"1360368581.781734",,"ua-mobile-android","Flo+Rida","/browse/search/Flo+Rida",
"1360368581.757654","Cobra Starship","ua-mobile-iphone",,"/sync/addtolibrary/01011207201000005652000000000026","You Make Me Feel"
"1360368580.840699",,"ua-mobile-ipad",,"/auth/5555686173",
"1360368580.815260",,"ua-mobile-iphone",,"/auth/5558504854",
"1360368580.807105","Snoop Dogg","ua-mobile-ipad",,"/sync/addtolibrary/01011207201000005652000000000017","Young Wild & Free"
"1360368580.764177",Adele,"ua-mobile-ipad ua-mobile-iphone",,"/browse/tracks/01011207201000005652000000000013","Someone Like You"
"1360368580.741964",,"ua-mobile-android",,"/sync/createplaylist",
"1360368579.752940","Cobra Starship","ua-mobile-android",,"/browse/tracks/01011207201000005652000000000026","You Make Me Feel"
